Info 0    [14:29:13.712] Starting TS Server
Info 1607 [15:58:11.798] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 246 structureChanged: false structureIsReused:: Completely Elapsed: 4.174883998930454ms
Info 1608 [15:58:11.798] Different program with same set of files
Info 1609 [15:58:11.798] getCompletionData: Get current token: 0.010993000119924545
Info 1610 [15:58:11.798] getCompletionData: Is inside comment: 0.02837900072336197
Info 1611 [15:58:11.798] getCompletionData: Get previous token: 0.037397999316453934
Info 1612 [15:58:11.798] getCompletionsAtPosition: isCompletionListBlocker: 0.003903999924659729
Info 1613 [15:58:11.798] Returning an empty list because completion was requested in an invalid position.
Info 1614 [15:58:11.812] getCompletionData: Get current token: 0.004238998517394066
Info 1615 [15:58:11.812] getCompletionData: Is inside comment: 0.01169000007212162
Info 1616 [15:58:11.812] getCompletionData: Get previous token: 0.014970000833272934
Info 1617 [15:58:11.812] getCompletionsAtPosition: isCompletionListBlocker: 0.0022769998759031296
Info 1618 [15:58:11.812] Returning an empty list because completion was requested in an invalid position.
Info 1619 [15:58:11.968] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1620 [15:58:11.971] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 247 structureChanged: false structureIsReused:: Completely Elapsed: 2.8563410006463528ms
Info 1621 [15:58:11.971] Different program with same set of files
Info 1622 [15:58:11.972] getCompletionData: Get current token: 0.008261999115347862
Info 1623 [15:58:11.972] getCompletionData: Is inside comment: 0.02082500047981739
Info 1624 [15:58:11.972] getCompletionData: Get previous token: 0.02771800011396408
Info 1625 [15:58:11.972] getCompletionsAtPosition: isCompletionListBlocker: 0.007434999570250511
Info 1626 [15:58:11.972] Returning an empty list because completion was requested in an invalid position.
Info 1627 [15:58:11.974] getCompletionData: Get current token: 0.00814799964427948
Info 1628 [15:58:11.974] getCompletionData: Is inside comment: 0.022975999861955643
Info 1629 [15:58:11.974] getCompletionData: Get previous token: 0.030520999804139137
Info 1630 [15:58:11.974] getCompletionsAtPosition: isCompletionListBlocker: 0.003249000757932663
Info 1631 [15:58:11.974] Returning an empty list because completion was requested in an invalid position.
Info 1632 [15:58:12.098] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1633 [15:58:12.101] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 248 structureChanged: false structureIsReused:: Completely Elapsed: 2.310707001015544ms
Info 1634 [15:58:12.101] Different program with same set of files
Info 1635 [15:58:12.101] getCompletionData: Get current token: 0.007023001089692116
Info 1636 [15:58:12.101] getCompletionData: Is inside comment: 0.017962001264095306
Info 1637 [15:58:12.101] getCompletionData: Get previous token: 0.02369000017642975
Info 1638 [15:58:12.101] getCompletionsAtPosition: isCompletionListBlocker: 0.0029739998281002045
Info 1639 [15:58:12.101] Returning an empty list because completion was requested in an invalid position.
Info 1640 [15:58:12.104] getCompletionData: Get current token: 0.006981000304222107
Info 1641 [15:58:12.104] getCompletionData: Is inside comment: 0.017203999683260918
Info 1642 [15:58:12.104] getCompletionData: Get previous token: 0.023764001205563545
Info 1643 [15:58:12.104] getCompletionsAtPosition: isCompletionListBlocker: 0.0024449992924928665
Info 1644 [15:58:12.104] Returning an empty list because completion was requested in an invalid position.
Info 1645 [15:58:12.195] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1646 [15:58:12.200] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 249 structureChanged: false structureIsReused:: Completely Elapsed: 5.718876998871565ms
Info 1647 [15:58:12.200] Different program with same set of files
Info 1648 [15:58:12.201] getCompletionData: Get current token: 0.006741000339388847
Info 1649 [15:58:12.201] getCompletionData: Is inside comment: 0.016738999634981155
Info 1650 [15:58:12.201] getCompletionData: Get previous token: 0.02245200052857399
Info 1651 [15:58:12.201] getCompletionsAtPosition: isCompletionListBlocker: 0.002917001023888588
Info 1652 [15:58:12.201] Returning an empty list because completion was requested in an invalid position.
Info 1653 [15:58:12.213] getCompletionData: Get current token: 0.00532200001180172
Info 1654 [15:58:12.214] getCompletionData: Is inside comment: 0.013235000893473625
Info 1655 [15:58:12.214] getCompletionData: Get previous token: 0.01847200095653534
Info 1656 [15:58:12.214] getCompletionsAtPosition: isCompletionListBlocker: 0.0026199985295534134
Info 1657 [15:58:12.214] Returning an empty list because completion was requested in an invalid position.
Info 1658 [15:58:13.281] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1659 [15:58:13.285] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 250 structureChanged: false structureIsReused:: Completely Elapsed: 3.087000999599695ms
Info 1660 [15:58:13.285] Different program with same set of files
Info 1661 [15:58:13.285] getCompletionData: Get current token: 0.010931000113487244
Info 1662 [15:58:13.285] getCompletionData: Is inside comment: 0.021263999864459038
Info 1663 [15:58:13.285] getCompletionData: Get previous token: 0.025736000388860703
Info 1664 [15:58:13.285] getCompletionsAtPosition: isCompletionListBlocker: 0.0033030007034540176
Info 1665 [15:58:13.285] Returning an empty list because completion was requested in an invalid position.
Info 1666 [15:58:13.308] getCompletionData: Get current token: 0.010888999328017235
Info 1667 [15:58:13.308] getCompletionData: Is inside comment: 0.028547000139951706
Info 1668 [15:58:13.308] getCompletionData: Get previous token: 0.04225200042128563
Info 1669 [15:58:13.308] getCompletionsAtPosition: isCompletionListBlocker: 0.003891000524163246
Info 1670 [15:58:13.308] Returning an empty list because completion was requested in an invalid position.
Info 1671 [15:58:13.539] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1672 [15:58:13.543] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 251 structureChanged: false structureIsReused:: Completely Elapsed: 3.518334999680519ms
Info 1673 [15:58:13.543] Different program with same set of files
Info 1674 [15:58:13.543] getCompletionData: Get current token: 0.008154001086950302
Info 1675 [15:58:13.543] getCompletionData: Is inside comment: 0.019701000303030014
Info 1676 [15:58:13.543] getCompletionData: Get previous token: 0.025273999199271202
Info 1677 [15:58:13.543] getCompletionsAtPosition: isCompletionListBlocker: 0.003429001197218895
Info 1678 [15:58:13.543] Returning an empty list because completion was requested in an invalid position.
Info 1679 [15:58:13.559] getCompletionData: Get current token: 0.00631600059568882
Info 1680 [15:58:13.559] getCompletionData: Is inside comment: 0.016246000304818153
Info 1681 [15:58:13.559] getCompletionData: Get previous token: 0.01653200015425682
Info 1682 [15:58:13.559] getCompletionsAtPosition: isCompletionListBlocker: 0.0041770003736019135
Info 1683 [15:58:13.559] Returning an empty list because completion was requested in an invalid position.
Info 1684 [15:58:13.598] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1685 [15:58:13.600] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 252 structureChanged: false structureIsReused:: Completely Elapsed: 1.67446400038898ms
Info 1686 [15:58:13.600] Different program with same set of files
Info 1687 [15:58:13.600] getCompletionData: Get current token: 0.004767999053001404
Info 1688 [15:58:13.600] getCompletionData: Is inside comment: 0.011633999645709991
Info 1689 [15:58:13.600] getCompletionData: Get previous token: 0.01443600095808506
Info 1690 [15:58:13.600] getCompletionsAtPosition: isCompletionListBlocker: 0.002234000712633133
Info 1691 [15:58:13.600] Returning an empty list because completion was requested in an invalid position.
Info 1692 [15:58:13.601] getCompletionData: Get current token: 0.004456000402569771
Info 1693 [15:58:13.601] getCompletionData: Is inside comment: 0.010704999789595604
Info 1694 [15:58:13.601] getCompletionData: Get previous token: 0.014186998829245567
Info 1695 [15:58:13.601] getCompletionsAtPosition: isCompletionListBlocker: 0.001689000055193901
Info 1696 [15:58:13.601] Returning an empty list because completion was requested in an invalid position.
Info 1697 [15:58:13.765] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1698 [15:58:13.768] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 253 structureChanged: false structureIsReused:: Completely Elapsed: 2.5043349992483854ms
Info 1699 [15:58:13.768] Different program with same set of files
Info 1700 [15:58:13.768] getCompletionData: Get current token: 0.007432000711560249
Info 1701 [15:58:13.768] getCompletionData: Is inside comment: 0.017514999955892563
Info 1702 [15:58:13.768] getCompletionData: Get previous token: 0.022741999477148056
Info 1703 [15:58:13.768] getCompletionsAtPosition: isCompletionListBlocker: 0.003248000517487526
Info 1704 [15:58:13.768] Returning an empty list because completion was requested in an invalid position.
Info 1705 [15:58:13.770] getCompletionData: Get current token: 0.006828999146819115
Info 1706 [15:58:13.770] getCompletionData: Is inside comment: 0.017945000901818275
Info 1707 [15:58:13.770] getCompletionData: Get previous token: 0.022377999499440193
Info 1708 [15:58:13.770] getCompletionsAtPosition: isCompletionListBlocker: 0.0026110000908374786
Info 1709 [15:58:13.770] Returning an empty list because completion was requested in an invalid position.
Info 1710 [15:58:15.079] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1711 [15:58:15.087] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 254 structureChanged: false structureIsReused:: Completely Elapsed: 8.221775000914931ms
Info 1712 [15:58:15.087] Different program with same set of files
Info 1713 [15:58:34.645] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1714 [15:58:34.656] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 255 structureChanged: false structureIsReused:: Completely Elapsed: 10.941130999475718ms
Info 1715 [15:58:34.656] Different program with same set of files
Info 1716 [15:58:35.005] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1717 [15:58:35.014] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 256 structureChanged: false structureIsReused:: Completely Elapsed: 9.003442000597715ms
Info 1718 [15:58:35.015] Different program with same set of files
Info 1719 [15:58:36.325] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1720 [15:58:36.334] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 257 structureChanged: false structureIsReused:: Completely Elapsed: 8.761661998927593ms
Info 1721 [15:58:36.334] Different program with same set of files
Info 1722 [15:58:36.335] getCompletionData: Get current token: 0.01063300110399723
Info 1723 [15:58:36.335] getCompletionData: Is inside comment: 0.0026540011167526245
Info 1724 [15:58:36.335] getCompletionData: Get previous token: 0.03261700086295605
Info 1725 [15:58:36.335] getCompletionsAtPosition: isCompletionListBlocker: 0.006259001791477203
Info 1726 [15:58:36.344] getExportInfoMap: cache miss or empty; calculating new results
Info 1727 [15:58:36.345] getExportInfoMap: done in 3.4038270004093647 ms
Info 1728 [15:58:36.345] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1729 [15:58:36.345] collectAutoImports: response is complete
Info 1730 [15:58:36.345] collectAutoImports: 0.029753999784588814
Info 1731 [15:58:36.345] getCompletionData: Semantic work: 10.728331999853253
Info 1732 [15:58:36.359] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.386052999645472
Info 1733 [15:58:36.361] getCompletionData: Get current token: 0.006849000230431557
Info 1734 [15:58:36.361] getCompletionData: Is inside comment: 0.002212001010775566
Info 1735 [15:58:36.361] getCompletionData: Get previous token: 0.02453700080513954
Info 1736 [15:58:36.361] getCompletionsAtPosition: isCompletionListBlocker: 0.004292000085115433
Info 1737 [15:58:36.365] getExportInfoMap: cache miss or empty; calculating new results
Info 1738 [15:58:36.365] getExportInfoMap: done in 0.715871999040246 ms
Info 1739 [15:58:36.365] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1740 [15:58:36.365] collectAutoImports: response is complete
Info 1741 [15:58:36.365] collectAutoImports: 0.031065000221133232
Info 1742 [15:58:36.365] getCompletionData: Semantic work: 4.0408070012927055
Info 1743 [15:58:36.378] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.971300000324845
Info 1744 [15:58:36.381] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1745 [15:58:36.388] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 258 structureChanged: false structureIsReused:: Completely Elapsed: 7.182130001485348ms
Info 1746 [15:58:36.388] Different program with same set of files
Info 1747 [15:58:36.389] getCompletionData: Get current token: 0.016936998814344406
Info 1748 [15:58:36.389] getCompletionData: Is inside comment: 0.004108000546693802
Info 1749 [15:58:36.389] getCompletionData: Get previous token: 0.039451999589800835
Info 1750 [15:58:36.390] getCompletionsAtPosition: isCompletionListBlocker: 0.01488099992275238
Info 1751 [15:58:36.399] getExportInfoMap: cache miss or empty; calculating new results
Info 1752 [15:58:36.399] getExportInfoMap: done in 3.740082999691367 ms
Info 1753 [15:58:36.401] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1754 [15:58:36.401] collectAutoImports: response is complete
Info 1755 [15:58:36.401] collectAutoImports: 0.09125199913978577
Info 1756 [15:58:36.401] getCompletionData: Semantic work: 11.147068001329899
